city,city_ascii,state_id,state_name,county_name,lat,lng,"city_ascii, state_id"
Marmet,Marmet,WV,West Virginia,Kanawha,38.2458,-81.5711,"Marmet, WV"
Pole Ojea,Pole Ojea,PR,Puerto Rico,Cabo Rojo,17.9743,-67.1832,"Pole Ojea, PR"
Fairchance,Fairchance,PA,Pennsylvania,Fayette,39.8251,-79.754,"Fairchance, PA"
Crosbyton,Crosbyton,TX,Texas,Crosby,33.6413,-101.2377,"Crosbyton, TX"
Radium Springs,Radium Springs,NM,New Mexico,Doña Ana,32.4783,-106.9031,"Radium Springs, NM"
Frisco City,Frisco City,AL,Alabama,Monroe,31.4353,-87.4037,"Frisco City, AL"
Georgetown,Georgetown,CT,Connecticut,Western Connecticut,41.2494,-73.4343,"Georgetown, CT"
Woodland Park,Woodland Park,NE,Nebraska,Stanton,42.0542,-97.3452,"Woodland Park, NE"
Hillsboro,Hillsboro,ND,North Dakota,Traill,47.403,-97.0635,"Hillsboro, ND"
State Center,State Center,IA,Iowa,Marshall,42.0148,-93.1653,"State Center, IA"
Tuckerman,Tuckerman,AR,Arkansas,Jackson,35.7259,-91.2016,"Tuckerman, AR"
Utica,Utica,SC,South Carolina,Oconee,34.6764,-82.9252,"Utica, SC"
South Browning,South Browning,MT,Montana,Glacier,48.5459,-113.0127,"South Browning, MT"
Harpersville,Harpersville,AL,Alabama,Shelby,33.3184,-86.4286,"Harpersville, AL"
Oak Leaf,Oak Leaf,TX,Texas,Ellis,32.5138,-96.8563,"Oak Leaf, TX"
Lone Star,Lone Star,TX,Texas,Morris,32.9392,-94.709,"Lone Star, TX"
Cienegas Terrace,Cienegas Terrace,TX,Texas,Val Verde,29.3687,-100.9432,"Cienegas Terrace, TX"
Whitwell,Whitwell,TN,Tennessee,Marion,35.1918,-85.5212,"Whitwell, TN"
Five Points,Five Points,OH,Ohio,Warren,39.5594,-84.1868,"Five Points, OH"
Fort Denaud,Fort Denaud,FL,Florida,Hendry,26.7404,-81.5241,"Fort Denaud, FL"
Proctor,Proctor,VT,Vermont,Rutland,43.6691,-73.0405,"Proctor, VT"
Martinsburg,Martinsburg,PA,Pennsylvania,Blair,40.3109,-78.3243,"Martinsburg, PA"
Eddington,Eddington,PA,Pennsylvania,Bucks,40.0865,-74.9445,"Eddington, PA"
Cedar Ridge,Cedar Ridge,CA,California,Tuolumne,38.066,-120.2737,"Cedar Ridge, CA"
Lorena,Lorena,TX,Texas,McLennan,31.3818,-97.2127,"Lorena, TX"
Deerwood,Deerwood,TX,Texas,Montgomery,30.3153,-95.3013,"Deerwood, TX"
Los Molinos,Los Molinos,CA,California,Tehama,40.027,-122.0981,"Los Molinos, CA"
Warren,Warren,MN,Minnesota,Marshall,48.194,-96.7688,"Warren, MN"
Interlachen,Interlachen,FL,Florida,Putnam,29.6203,-81.8963,"Interlachen, FL"
Genola,Genola,UT,Utah,Utah,40.0118,-111.8465,"Genola, UT"
Runaway Bay,Runaway Bay,TX,Texas,Wise,33.1774,-97.8709,"Runaway Bay, TX"
El Mangó,El Mango,PR,Puerto Rico,Juncos,18.2345,-65.8751,"El Mango, PR"
South Palm Beach,South Palm Beach,FL,Florida,Palm Beach,26.5898,-80.039,"South Palm Beach, FL"
Mesilla,Mesilla,NM,New Mexico,Doña Ana,32.2693,-106.8091,"Mesilla, NM"
Vance,Vance,AL,Alabama,Tuscaloosa,33.1746,-87.2314,"Vance, AL"
Smith Valley,Smith Valley,NV,Nevada,Lyon,38.8109,-119.3517,"Smith Valley, NV"
Knightsen,Knightsen,CA,California,Contra Costa,37.9633,-121.6511,"Knightsen, CA"
Bowman,Bowman,ND,North Dakota,Bowman,46.1843,-103.4029,"Bowman, ND"
Auburn,Auburn,KY,Kentucky,Logan,36.8654,-86.711,"Auburn, KY"
Englewood,Englewood,TN,Tennessee,McMinn,35.4228,-84.4883,"Englewood, TN"
New Plymouth,New Plymouth,ID,Idaho,Payette,43.9705,-116.8189,"New Plymouth, ID"
Patterson Tract,Patterson Tract,CA,California,Tulare,36.3795,-119.2956,"Patterson Tract, CA"
Albany,Albany,TX,Texas,Shackelford,32.7272,-99.2957,"Albany, TX"
Pagosa Springs,Pagosa Springs,CO,Colorado,Archuleta,37.2675,-107.0307,"Pagosa Springs, CO"
New Berlinville,New Berlinville,PA,Pennsylvania,Berks,40.3451,-75.6312,"New Berlinville, PA"
Saint John's University,Saint John's University,MN,Minnesota,Stearns,45.5798,-94.3931,"Saint John's University, MN"
South Lancaster,South Lancaster,MA,Massachusetts,Worcester,42.4373,-71.692,"South Lancaster, MA"
Wilton Center,Wilton Center,CT,Connecticut,Western Connecticut,41.1914,-73.4262,"Wilton Center, CT"
Burton,Burton,OH,Ohio,Geauga,41.4708,-81.1456,"Burton, OH"
Courtland,Courtland,VA,Virginia,Southampton,36.7123,-77.062,"Courtland, VA"
Wolf Creek,Wolf Creek,UT,Utah,Weber,41.3253,-111.8288,"Wolf Creek, UT"
Beverly,Beverly,OH,Ohio,Washington,39.55,-81.6362,"Beverly, OH"
Albion,Albion,NE,Nebraska,Boone,41.6873,-97.9989,"Albion, NE"
Grant Park,Grant Park,IL,Illinois,Kankakee,41.2429,-87.6353,"Grant Park, IL"
Brookston,Brookston,IN,Indiana,White,40.6008,-86.8664,"Brookston, IN"
Owenton,Owenton,KY,Kentucky,Owen,38.5385,-84.8411,"Owenton, KY"
Fayette,Fayette,MS,Mississippi,Jefferson,31.7122,-91.062,"Fayette, MS"
De Pue,De Pue,IL,Illinois,Bureau,41.328,-89.2959,"De Pue, IL"
Gotha,Gotha,FL,Florida,Orange,28.5306,-81.5191,"Gotha, FL"
Moville,Moville,IA,Iowa,Woodbury,42.4903,-96.068,"Moville, IA"
Schuylerville,Schuylerville,NY,New York,Saratoga,43.1015,-73.5808,"Schuylerville, NY"
Angola on the Lake,Angola on the Lake,NY,New York,Erie,42.655,-79.0523,"Angola on the Lake, NY"
McCaysville,McCaysville,GA,Georgia,Fannin,34.9811,-84.3706,"McCaysville, GA"
Cheswold,Cheswold,DE,Delaware,Kent,39.2189,-75.5882,"Cheswold, DE"
Campbell,Campbell,MO,Missouri,Dunklin,36.493,-90.0762,"Campbell, MO"
Morrisonville,Morrisonville,NY,New York,Clinton,44.6941,-73.5552,"Morrisonville, NY"
Lazy Mountain,Lazy Mountain,AK,Alaska,Matanuska-Susitna,61.6517,-148.902,"Lazy Mountain, AK"
Homer City,Homer City,PA,Pennsylvania,Indiana,40.5403,-79.1597,"Homer City, PA"
Ironton,Ironton,MO,Missouri,Iron,37.5984,-90.6379,"Ironton, MO"
Bruceville-Eddy,Bruceville-Eddy,TX,Texas,McLennan,31.3105,-97.2477,"Bruceville-Eddy, TX"
Frenchtown,Frenchtown,NJ,New Jersey,Hunterdon,40.5272,-75.0571,"Frenchtown, NJ"
Cheswick,Cheswick,PA,Pennsylvania,Allegheny,40.5428,-79.8013,"Cheswick, PA"
Bryson City,Bryson City,NC,North Carolina,Swain,35.4262,-83.4475,"Bryson City, NC"
Taft Heights,Taft Heights,CA,California,Kern,35.1337,-119.4711,"Taft Heights, CA"
Bakersfield Country Club,Bakersfield Country Club,CA,California,Kern,35.3899,-118.9409,"Bakersfield Country Club, CA"
Ocklawaha,Ocklawaha,FL,Florida,Marion,29.0442,-81.9339,"Ocklawaha, FL"
Lakeland,Lakeland,MN,Minnesota,Washington,44.9503,-92.77,"Lakeland, MN"
Chatham,Chatham,VA,Virginia,Pittsylvania,36.8185,-79.3967,"Chatham, VA"
Yorklyn,Yorklyn,PA,Pennsylvania,York,39.9929,-76.6428,"Yorklyn, PA"
Watertown,Watertown,TN,Tennessee,Wilson,36.1007,-86.1394,"Watertown, TN"
New Fairview,New Fairview,TX,Texas,Wise,33.1124,-97.4456,"New Fairview, TX"
Trainer,Trainer,PA,Pennsylvania,Delaware,39.8245,-75.4032,"Trainer, PA"
Conyngham,Conyngham,PA,Pennsylvania,Luzerne,40.9913,-76.0599,"Conyngham, PA"
Roodhouse,Roodhouse,IL,Illinois,Greene,39.484,-90.374,"Roodhouse, IL"
Mount Pulaski,Mount Pulaski,IL,Illinois,Logan,40.0102,-89.2839,"Mount Pulaski, IL"
Siesta Acres,Siesta Acres,TX,Texas,Maverick,28.7564,-100.491,"Siesta Acres, TX"
Sleepy Hollow Lake,Sleepy Hollow Lake,NY,New York,Greene,42.3034,-73.8086,"Sleepy Hollow Lake, NY"
Kenvil,Kenvil,NJ,New Jersey,Morris,40.8816,-74.622,"Kenvil, NJ"
Maple Park,Maple Park,IL,Illinois,DeKalb,41.9095,-88.6076,"Maple Park, IL"
Harbor Hills,Harbor Hills,OH,Ohio,Licking,39.9366,-82.4343,"Harbor Hills, OH"
Tunkhannock,Tunkhannock,PA,Pennsylvania,Wyoming,41.5413,-75.9485,"Tunkhannock, PA"
Wardsville,Wardsville,MO,Missouri,Cole,38.4901,-92.1791,"Wardsville, MO"
Comanche,Comanche,OK,Oklahoma,Stephens,34.3567,-97.9509,"Comanche, OK"
Byers,Byers,CO,Colorado,Arapahoe,39.7101,-104.219,"Byers, CO"
Ralls,Ralls,TX,Texas,Crosby,33.6788,-101.3846,"Ralls, TX"
Church Hill,Church Hill,PA,Pennsylvania,Mifflin,40.6926,-77.5949,"Church Hill, PA"
East Dubuque,East Dubuque,IL,Illinois,Jo Daviess,42.4888,-90.6278,"East Dubuque, IL"
Jamesport,Jamesport,NY,New York,Suffolk,40.9546,-72.5807,"Jamesport, NY"
Salem,Salem,NC,North Carolina,Burke,35.6997,-81.7003,"Salem, NC"
Marks,Marks,MS,Mississippi,Quitman,34.2535,-90.2723,"Marks, MS"
Oakland,Oakland,MO,Missouri,St. Louis,38.5768,-90.3849,"Oakland, MO"
Bremen,Bremen,OH,Ohio,Fairfield,39.706,-82.4296,"Bremen, OH"
West Chatham,West Chatham,MA,Massachusetts,Barnstable,41.6804,-69.9918,"West Chatham, MA"
West Carthage,West Carthage,NY,New York,Jefferson,43.973,-75.6219,"West Carthage, NY"
Jobos,Jobos,PR,Puerto Rico,Guayama,17.9608,-66.1655,"Jobos, PR"
La Playa,La Playa,PR,Puerto Rico,Añasco,18.2865,-67.1868,"La Playa, PR"
Colfax,Colfax,LA,Louisiana,Grant,31.5208,-92.7001,"Colfax, LA"
Rockvale,Rockvale,TN,Tennessee,Rutherford,35.7669,-86.521,"Rockvale, TN"
Lykens,Lykens,PA,Pennsylvania,Dauphin,40.5641,-76.6983,"Lykens, PA"
Ucon,Ucon,ID,Idaho,Bonneville,43.5936,-111.9594,"Ucon, ID"
Justice,Justice,OK,Oklahoma,Rogers,36.2908,-95.5636,"Justice, OK"
Princeville,Princeville,NC,North Carolina,Edgecombe,35.8861,-77.5194,"Princeville, NC"
Oberlin,Oberlin,KS,Kansas,Decatur,39.823,-100.5308,"Oberlin, KS"
Sea Bright,Sea Bright,NJ,New Jersey,Monmouth,40.3653,-73.977,"Sea Bright, NJ"
Clarksville,Clarksville,VA,Virginia,Mecklenburg,36.6171,-78.5638,"Clarksville, VA"
Meadview,Meadview,AZ,Arizona,Mohave,35.9532,-114.0789,"Meadview, AZ"
Saticoy,Saticoy,CA,California,Ventura,34.2819,-119.1454,"Saticoy, CA"
Hico,Hico,TX,Texas,Hamilton,31.9859,-98.0291,"Hico, TX"
Rafael Capó,Rafael Capo,PR,Puerto Rico,Hatillo,18.4005,-66.7898,"Rafael Capo, PR"
Lakefield,Lakefield,MN,Minnesota,Jackson,43.678,-95.1695,"Lakefield, MN"
Hartford,Hartford,IL,Illinois,Madison,38.8183,-90.0915,"Hartford, IL"
Pine Island Center,Pine Island Center,FL,Florida,Lee,26.6351,-82.1253,"Pine Island Center, FL"
Fairforest,Fairforest,SC,South Carolina,Spartanburg,34.9532,-82.0157,"Fairforest, SC"
Chapel Hill,Chapel Hill,TN,Tennessee,Marshall,35.6283,-86.697,"Chapel Hill, TN"
Fair Grove,Fair Grove,MO,Missouri,Greene,37.3833,-93.1522,"Fair Grove, MO"
Osburn,Osburn,ID,Idaho,Shoshone,47.5055,-116.0008,"Osburn, ID"
Freedom,Freedom,PA,Pennsylvania,Beaver,40.6848,-80.2532,"Freedom, PA"
Zebulon,Zebulon,GA,Georgia,Pike,33.093,-84.3427,"Zebulon, GA"
Anna,Anna,OH,Ohio,Shelby,40.3957,-84.1754,"Anna, OH"
McCord,McCord,OK,Oklahoma,Osage,36.6797,-97.0346,"McCord, OK"
Braddock Hills,Braddock Hills,PA,Pennsylvania,Allegheny,40.418,-79.863,"Braddock Hills, PA"
Neligh,Neligh,NE,Nebraska,Antelope,42.1291,-98.03,"Neligh, NE"
Clermont,Clermont,IN,Indiana,Marion,39.8166,-86.3207,"Clermont, IN"
Bingham Farms,Bingham Farms,MI,Michigan,Oakland,42.5176,-83.278,"Bingham Farms, MI"
Redwood Valley,Redwood Valley,CA,California,Mendocino,39.2689,-123.2023,"Redwood Valley, CA"
Loch Sheldrake,Loch Sheldrake,NY,New York,Sullivan,41.7702,-74.657,"Loch Sheldrake, NY"
Mound Bayou,Mound Bayou,MS,Mississippi,Bolivar,33.8808,-90.728,"Mound Bayou, MS"
Mancelona,Mancelona,MI,Michigan,Antrim,44.9024,-85.0613,"Mancelona, MI"
North Pekin,North Pekin,IL,Illinois,Tazewell,40.6114,-89.6225,"North Pekin, IL"
Avonia,Avonia,PA,Pennsylvania,Erie,42.047,-80.2764,"Avonia, PA"
Olimpo,Olimpo,PR,Puerto Rico,Guayama,18.0027,-66.1097,"Olimpo, PR"
Wagner,Wagner,SD,South Dakota,Charles Mix,43.0768,-98.2934,"Wagner, SD"
Franklinville,Franklinville,NJ,New Jersey,Gloucester,39.6194,-75.0738,"Franklinville, NJ"
Hughes Springs,Hughes Springs,TX,Texas,Cass,32.9987,-94.6311,"Hughes Springs, TX"
Canyon Day,Canyon Day,AZ,Arizona,Gila,33.783,-110.0328,"Canyon Day, AZ"
Anderson Island,Anderson Island,WA,Washington,Pierce,47.1578,-122.7039,"Anderson Island, WA"
Versailles,Versailles,PA,Pennsylvania,Allegheny,40.3177,-79.8309,"Versailles, PA"
Montgomery,Montgomery,TX,Texas,Montgomery,30.3921,-95.6958,"Montgomery, TX"
Harrisville,Harrisville,WV,West Virginia,Ritchie,39.2104,-81.0485,"Harrisville, WV"
Walnut Grove,Walnut Grove,GA,Georgia,Walton,33.7452,-83.8512,"Walnut Grove, GA"
Dimondale,Dimondale,MI,Michigan,Eaton,42.6484,-84.6475,"Dimondale, MI"
Woodmont,Woodmont,CT,Connecticut,South Central Connecticut,41.2282,-72.993,"Woodmont, CT"
Siesta Shores,Siesta Shores,TX,Texas,Zapata,26.8548,-99.2605,"Siesta Shores, TX"
Ford Heights,Ford Heights,IL,Illinois,Cook,41.5109,-87.5814,"Ford Heights, IL"
Ash Grove,Ash Grove,MO,Missouri,Greene,37.3176,-93.5809,"Ash Grove, MO"
Bismarck,Bismarck,MO,Missouri,St. Francois,37.7674,-90.6224,"Bismarck, MO"
Lake Sherwood,Lake Sherwood,CA,California,Ventura,34.134,-118.8804,"Lake Sherwood, CA"
Mulberry,Mulberry,AR,Arkansas,Crawford,35.51,-94.074,"Mulberry, AR"
Shaw,Shaw,MS,Mississippi,Bolivar,33.6015,-90.772,"Shaw, MS"
Bell Acres,Bell Acres,PA,Pennsylvania,Allegheny,40.5898,-80.1738,"Bell Acres, PA"
Morris,Morris,OK,Oklahoma,Okmulgee,35.6153,-95.8617,"Morris, OK"
Pocahontas,Pocahontas,IA,Iowa,Pocahontas,42.737,-94.666,"Pocahontas, IA"
Dravosburg,Dravosburg,PA,Pennsylvania,Allegheny,40.3508,-79.8907,"Dravosburg, PA"
María Antonia,Maria Antonia,PR,Puerto Rico,Guánica,17.9783,-66.8899,"Maria Antonia, PR"
Woodbranch,Woodbranch,TX,Texas,Montgomery,30.1813,-95.1836,"Woodbranch, TX"
Glen Dale,Glen Dale,WV,West Virginia,Marshall,39.9466,-80.7565,"Glen Dale, WV"
Pierz,Pierz,MN,Minnesota,Morrison,45.9772,-94.1008,"Pierz, MN"
Kaibab Estates West,Kaibab Estates West,AZ,Arizona,Coconino,35.2762,-112.5018,"Kaibab Estates West, AZ"
Harlan,Harlan,IN,Indiana,Allen,41.1966,-84.9245,"Harlan, IN"
Lake Hamilton,Lake Hamilton,FL,Florida,Polk,28.0478,-81.627,"Lake Hamilton, FL"
Plum Grove,Plum Grove,TX,Texas,Liberty,30.2007,-95.0956,"Plum Grove, TX"
Houston,Houston,AK,Alaska,Matanuska-Susitna,61.6159,-149.8003,"Houston, AK"
Westport,Westport,IN,Indiana,Decatur,39.1767,-85.5746,"Westport, IN"
Arlington,Arlington,OH,Ohio,Hancock,40.8937,-83.6529,"Arlington, OH"
Shepherdstown,Shepherdstown,WV,West Virginia,Jefferson,39.432,-77.8046,"Shepherdstown, WV"
Forest City,Forest City,PA,Pennsylvania,Susquehanna,41.6521,-75.4691,"Forest City, PA"
Hanley Hills,Hanley Hills,MO,Missouri,St. Louis,38.6856,-90.325,"Hanley Hills, MO"
Wilson,Wilson,OK,Oklahoma,Carter,34.1684,-97.426,"Wilson, OK"
Del Rey Oaks,Del Rey Oaks,CA,California,Monterey,36.5913,-121.829,"Del Rey Oaks, CA"
Uintah,Uintah,UT,Utah,Weber,41.1428,-111.9334,"Uintah, UT"
Hopwood,Hopwood,PA,Pennsylvania,Fayette,39.8773,-79.7017,"Hopwood, PA"
High Rolls,High Rolls,NM,New Mexico,Otero,32.9388,-105.8214,"High Rolls, NM"
Leilani Estates,Leilani Estates,HI,Hawaii,Hawaii,19.4659,-154.9157,"Leilani Estates, HI"
Stockton,Stockton,IL,Illinois,Jo Daviess,42.3526,-90.002,"Stockton, IL"
Rustburg,Rustburg,VA,Virginia,Campbell,37.2712,-79.0962,"Rustburg, VA"
Glen Gardner,Glen Gardner,NJ,New Jersey,Hunterdon,40.7004,-74.9395,"Glen Gardner, NJ"
De Kalb,De Kalb,TX,Texas,Bowie,33.5076,-94.6166,"De Kalb, TX"
Whitewright,Whitewright,TX,Texas,Grayson,33.5108,-96.3956,"Whitewright, TX"
Ripley,Ripley,OH,Ohio,Brown,38.7325,-83.8346,"Ripley, OH"
Averill Park,Averill Park,NY,New York,Rensselaer,42.6393,-73.5583,"Averill Park, NY"
Hines,Hines,OR,Oregon,Harney,43.5569,-119.0803,"Hines, OR"
West Hurley,West Hurley,NY,New York,Ulster,42.0083,-74.112,"West Hurley, NY"
Warren,Warren,OR,Oregon,Columbia,45.8133,-122.8796,"Warren, OR"
Patrick AFB,Patrick AFB,FL,Florida,Brevard,28.2346,-80.6079,"Patrick AFB, FL"
The Galena Territory,The Galena Territory,IL,Illinois,Jo Daviess,42.3955,-90.3184,"The Galena Territory, IL"
Flomaton,Flomaton,AL,Alabama,Escambia,31.0127,-87.2541,"Flomaton, AL"
Pomeroy,Pomeroy,OH,Ohio,Meigs,39.0292,-82.0336,"Pomeroy, OH"
Rome,Rome,IL,Illinois,Peoria,40.8754,-89.5129,"Rome, IL"
Crystal Lakes,Crystal Lakes,OH,Ohio,Clark,39.8861,-84.0242,"Crystal Lakes, OH"
Guthrie Center,Guthrie Center,IA,Iowa,Guthrie,41.6779,-94.4991,"Guthrie Center, IA"
Advance,Advance,NC,North Carolina,Davie,35.9468,-80.4045,"Advance, NC"
Duenweg,Duenweg,MO,Missouri,Jasper,37.0841,-94.4119,"Duenweg, MO"
Taft,Taft,FL,Florida,Orange,28.4283,-81.3677,"Taft, FL"
Bethel,Bethel,NC,North Carolina,Pitt,35.8072,-77.3763,"Bethel, NC"
Cherokee,Cherokee,NC,North Carolina,Swain,35.486,-83.3011,"Cherokee, NC"
LaCoste,LaCoste,TX,Texas,Medina,29.31,-98.8116,"LaCoste, TX"
Elgin,Elgin,OR,Oregon,Union,45.5646,-117.9213,"Elgin, OR"
Bradley,Bradley,WV,West Virginia,Raleigh,37.8675,-81.2046,"Bradley, WV"
Remerton,Remerton,GA,Georgia,Lowndes,30.8441,-83.3085,"Remerton, GA"
Porterdale,Porterdale,GA,Georgia,Newton,33.5739,-83.8941,"Porterdale, GA"
Honeyville,Honeyville,UT,Utah,Box Elder,41.6361,-112.0857,"Honeyville, UT"
Sharon,Sharon,WI,Wisconsin,Walworth,42.5049,-88.7402,"Sharon, WI"
Ault,Ault,CO,Colorado,Weld,40.5893,-104.7392,"Ault, CO"
Elmore,Elmore,OH,Ohio,Ottawa,41.4708,-83.2911,"Elmore, OH"
Brooklyn,Brooklyn,IA,Iowa,Poweshiek,41.732,-92.445,"Brooklyn, IA"
New Paris,New Paris,IN,Indiana,Elkhart,41.5005,-85.8249,"New Paris, IN"
Augusta,Augusta,KY,Kentucky,Bracken,38.7723,-84.0003,"Augusta, KY"
Avila Beach,Avila Beach,CA,California,San Luis Obispo,35.1969,-120.7191,"Avila Beach, CA"
Clara City,Clara City,MN,Minnesota,Chippewa,44.9576,-95.3671,"Clara City, MN"
North Belle Vernon,North Belle Vernon,PA,Pennsylvania,Westmoreland,40.132,-79.8639,"North Belle Vernon, PA"
Elwood,Elwood,UT,Utah,Box Elder,41.6759,-112.1376,"Elwood, UT"
Kettle Falls,Kettle Falls,WA,Washington,Stevens,48.6055,-118.062,"Kettle Falls, WA"
Senath,Senath,MO,Missouri,Dunklin,36.134,-90.1614,"Senath, MO"
St. Jacob,St. Jacob,IL,Illinois,Madison,38.7198,-89.768,"St. Jacob, IL"
Río Blanco,Rio Blanco,PR,Puerto Rico,Naguabo,18.2123,-65.793,"Rio Blanco, PR"
Olivet,Olivet,MI,Michigan,Eaton,42.444,-84.9246,"Olivet, MI"
Arapahoe,Arapahoe,WY,Wyoming,Fremont,42.9911,-108.4562,"Arapahoe, WY"
Thornville,Thornville,OH,Ohio,Perry,39.8944,-82.4203,"Thornville, OH"
Heritage Lake,Heritage Lake,IL,Illinois,Tazewell,40.5454,-89.3309,"Heritage Lake, IL"
Emerson,Emerson,GA,Georgia,Bartow,34.1303,-84.7483,"Emerson, GA"
Clarks Green,Clarks Green,PA,Pennsylvania,Lackawanna,41.5009,-75.6952,"Clarks Green, PA"
Navarre Beach,Navarre Beach,FL,Florida,Santa Rosa,30.383,-86.8874,"Navarre Beach, FL"
Hill City,Hill City,KS,Kansas,Graham,39.367,-99.846,"Hill City, KS"
Weweantic,Weweantic,MA,Massachusetts,Plymouth,41.7396,-70.7346,"Weweantic, MA"
Port Sulphur,Port Sulphur,LA,Louisiana,Plaquemines,29.5046,-89.7206,"Port Sulphur, LA"
Grayson,Grayson,CA,California,Stanislaus,37.5646,-121.1801,"Grayson, CA"
Norris,Norris,TN,Tennessee,Anderson,36.2137,-84.0629,"Norris, TN"
Corning,Corning,IA,Iowa,Adams,40.9923,-94.7397,"Corning, IA"
Frazee,Frazee,MN,Minnesota,Becker,46.7282,-95.7026,"Frazee, MN"
Helena West Side,Helena West Side,MT,Montana,Lewis and Clark,46.5966,-112.1148,"Helena West Side, MT"
Weber City,Weber City,VA,Virginia,Scott,36.6236,-82.5632,"Weber City, VA"
Estancia,Estancia,NM,New Mexico,Torrance,34.7667,-106.0301,"Estancia, NM"
Sneedville,Sneedville,TN,Tennessee,Hancock,36.5366,-83.2098,"Sneedville, TN"
Seeley Lake,Seeley Lake,MT,Montana,Missoula,47.1624,-113.4547,"Seeley Lake, MT"
Comfort,Comfort,TX,Texas,Kendall,29.9704,-98.9046,"Comfort, TX"
Lumberton,Lumberton,MS,Mississippi,Lamar,31.0064,-89.4592,"Lumberton, MS"
Foxfire,Foxfire,NC,North Carolina,Moore,35.1791,-79.5639,"Foxfire, NC"
Douglass,Douglass,KS,Kansas,Butler,37.5169,-97.0105,"Douglass, KS"
Green Valley,Green Valley,CA,California,Solano,38.2607,-122.1622,"Green Valley, CA"
Red Lick,Red Lick,TX,Texas,Bowie,33.4766,-94.1686,"Red Lick, TX"
South Gull Lake,South Gull Lake,MI,Michigan,Kalamazoo,42.3901,-85.4008,"South Gull Lake, MI"
Carnegie,Carnegie,OK,Oklahoma,Caddo,35.103,-98.5996,"Carnegie, OK"
Appalachia,Appalachia,VA,Virginia,Wise,36.9098,-82.7882,"Appalachia, VA"
Chesapeake,Chesapeake,WV,West Virginia,Kanawha,38.2232,-81.5363,"Chesapeake, WV"
Iraan,Iraan,TX,Texas,Pecos,30.9129,-101.9001,"Iraan, TX"
Gruetli-Laager,Gruetli-Laager,TN,Tennessee,Grundy,35.3726,-85.6375,"Gruetli-Laager, TN"
Lone Oak,Lone Oak,TN,Tennessee,Sequatchie,35.2007,-85.3685,"Lone Oak, TN"
Benton,Benton,TN,Tennessee,Polk,35.1749,-84.6516,"Benton, TN"
Lauderdale Lakes,Lauderdale Lakes,WI,Wisconsin,Walworth,42.7709,-88.5778,"Lauderdale Lakes, WI"
Laingsburg,Laingsburg,MI,Michigan,Shiawassee,42.8906,-84.35,"Laingsburg, MI"
McAlmont,McAlmont,AR,Arkansas,Pulaski,34.7925,-92.196,"McAlmont, AR"
Apple Mountain Lake,Apple Mountain Lake,VA,Virginia,Warren,38.9231,-78.1033,"Apple Mountain Lake, VA"
Maunabo,Maunabo,PR,Puerto Rico,Maunabo,18.0056,-65.9009,"Maunabo, PR"
South River,South River,NM,New Mexico,San Juan,36.7892,-108.06,"South River, NM"
DeLisle,DeLisle,MS,Mississippi,Harrison,30.3848,-89.2746,"DeLisle, MS"
Surrey,Surrey,ND,North Dakota,Ward,48.2433,-101.1333,"Surrey, ND"
Wyoming,Wyoming,IL,Illinois,Stark,41.0639,-89.7729,"Wyoming, IL"
Hancock,Hancock,MD,Maryland,Washington,39.7054,-78.1749,"Hancock, MD"
Galesville,Galesville,WI,Wisconsin,Trempealeau,44.0839,-91.358,"Galesville, WI"
Mountain Village,Mountain Village,CO,Colorado,San Miguel,37.9324,-107.8577,"Mountain Village, CO"
Freeman,Freeman,SD,South Dakota,Hutchinson,43.3475,-97.4306,"Freeman, SD"
Akron,Akron,IA,Iowa,Plymouth,42.8268,-96.5572,"Akron, IA"
Random Lake,Random Lake,WI,Wisconsin,Sheboygan,43.5541,-87.9548,"Random Lake, WI"
Palmarejo,Palmarejo,PR,Puerto Rico,Corozal,18.3149,-66.2925,"Palmarejo, PR"
Hayden,Hayden,AL,Alabama,Blount,33.8818,-86.7842,"Hayden, AL"
Phillips,Phillips,WI,Wisconsin,Price,45.6958,-90.4018,"Phillips, WI"
Langhorne,Langhorne,PA,Pennsylvania,Bucks,40.1777,-74.9212,"Langhorne, PA"
Oakland,Oakland,NE,Nebraska,Burt,41.8356,-96.4669,"Oakland, NE"
Perry,Perry,OH,Ohio,Lake,41.7636,-81.143,"Perry, OH"
Old Miakka,Old Miakka,FL,Florida,Sarasota,27.3199,-82.2777,"Old Miakka, FL"
Palm Shores,Palm Shores,FL,Florida,Brevard,28.1919,-80.6594,"Palm Shores, FL"
Duncan Falls,Duncan Falls,OH,Ohio,Muskingum,39.8777,-81.9112,"Duncan Falls, OH"
La Parguera,La Parguera,PR,Puerto Rico,Lajas,17.9748,-67.0458,"La Parguera, PR"
Seadrift,Seadrift,TX,Texas,Calhoun,28.4142,-96.7162,"Seadrift, TX"
Eagle River,Eagle River,WI,Wisconsin,Vilas,45.925,-89.2561,"Eagle River, WI"
Lake Lure,Lake Lure,NC,North Carolina,Rutherford,35.4404,-82.2065,"Lake Lure, NC"
Kalida,Kalida,OH,Ohio,Putnam,40.9854,-84.1946,"Kalida, OH"
Gruver,Gruver,TX,Texas,Hansford,36.2562,-101.4122,"Gruver, TX"
Glenmora,Glenmora,LA,Louisiana,Rapides,30.9733,-92.5824,"Glenmora, LA"
Warner,Warner,OK,Oklahoma,Muskogee,35.4905,-95.3087,"Warner, OK"
Eton,Eton,GA,Georgia,Murray,34.8282,-84.7655,"Eton, GA"
